,저수량(현재),전일방류량(본댐),당일유입량,홍수기,sin_day_of_week,cos_day_of_week,sin_month,cos_month,sin_week_of_year,cos_week_of_year,기온(°C),강수량(mm),지면온도(°C),습도(%),1일후강수량,2일후강수량
2001-02-19,303.7333333333333,20.0,4.8,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,5.05,2.640740740740741,2.645238095238094,61.0,2.8185185185185184,1.93425925925926
2001-02-20,302.275,20.3,5.900000000000001,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,6.2125,2.8185185185185184,2.53095238095238,60.91666666666666,1.93425925925926,0.5
2001-02-21,300.9208333333333,21.3,7.400000000000001,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,4.416666666666667,1.93425925925926,2.4166666666666656,84.95833333333333,0.5,3.375
2001-02-22,299.8916666666667,18.2,6.400000000000001,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,6.958333333333333,0.5,2.3023809523809504,71.95833333333333,3.375,1.8645833333333333
2001-02-23,299.2583333333333,20.2,21.600000000000005,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,4.258333333333334,3.375,2.1880952380952365,85.41666666666667,1.8645833333333333,1.0833333333333333
2001-02-24,301.01666666666665,18.5,45.6,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,4.2250000000000005,1.8645833333333333,2.0738095238095227,77.375,1.0833333333333333,1.8833333333333333
2001-02-25,302.575,17.9,23.7,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,1.875,1.0833333333333333,1.9595238095238088,46.083333333333336,1.8833333333333333,2.825
2001-02-26,303.07916666666665,12.9,17.4,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,1.5708333333333335,1.8833333333333333,1.845238095238093,62.54166666666666,2.825,4.783333333333333
2001-02-27,302.8208333333333,18.9,14.1,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,1.2708333333333333,2.825,1.7309523809523792,76.08333333333333,4.783333333333333,1.6055555555555554
2001-02-28,305.0375,14.1,70.8,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,6.9,4.783333333333333,1.6166666666666654,78.95833333333333,1.6055555555555554,0.6898148148148149
2001-03-01,309.15833333333336,18.0,49.0,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,4.8875,1.6055555555555554,1.5023809523809517,75.875,0.6898148148148149,0.9056712962962964
2001-03-02,311.675,9.9,31.899999999999995,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,4.308333333333334,0.6898148148148149,1.3880952380952365,70.41666666666667,0.9056712962962964,0.3759385313531353
2001-03-03,313.22083333333336,11.5,25.100000000000005,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,5.420833333333333,0.9056712962962964,1.273809523809522,76.08333333333333,0.3759385313531353,0.127062706270627
2001-03-04,314.4375,10.9,20.9,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,0.8375,0.3759385313531353,1.159523809523808,56.875,0.127062706270627,0.1587458745874587
2001-03-05,315.5,9.9,22.0,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,3.3083333333333336,0.127062706270627,1.0452380952380942,43.833333333333336,0.1587458745874587,0.1904290429042904
2001-03-06,316.05833333333334,10.9,16.8,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,5.783333333333334,0.1587458745874587,0.9309523809523794,54.833333333333336,0.1904290429042904,0.2221122112211221
2001-03-07,316.575,10.5,16.6,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,2.954166666666667,0.1904290429042904,0.8166666666666647,39.91666666666666,0.2221122112211221,0.2537953795379538
2001-03-08,317.0458333333333,10.3,10.800000000000002,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,-0.9583333333333334,0.2221122112211221,0.7023809523809508,45.083333333333336,0.2537953795379538,0.2854785478547855
2001-03-09,316.8958333333333,10.800000000000002,14.5,0.0,0.4338837391175582,-0.900968867902419,0.0,1.0,0.120536680255323,0.992708874098054,0.1958333333333333,0.2537953795379538,0.5880952380952369,43.708333333333336,0.2854785478547855,0.3171617161716172
